scenario,phi_deg,power_required_w,feasible,reflector_area_m2,reflector_side_m,pv_area_m2,pv_fill_factor,structure_mass_kg,structure_areal_density_g_m2,system_areal_density_g_m2,sigma_limit_g_m2,margin_g_m2,relative_to_ideal_swarm_same_eta,equivalent_ideal_ring_half_angle_deg
cross_light,1.75,100.0,True,188.48734561825992,13.72906936460953,0.26815834213786555,0.0014226861822382595,2.67968872139721,14.216809688775268,19.294772891561923,19.294772891561923,0.0,0.0014226861822382595,0.0815139413117062
cross_nominal,1.75,100.0,True,270.11454956772576,16.435161987876047,0.26815834213786555,0.0009927578598302432,3.8465310636280305,14.240369760843226,19.294772891561923,19.294772891561923,0.0,0.0009927578598302432,0.05688084479004071
perimeter_nominal,1.75,100.0,True,420.1186813228506,20.496796855188144,0.26815834213786555,0.0006382918781271539,5.990806059863472,14.259794496640556,19.294772891561923,19.294772891561923,0.0,0.0006382918781271539,0.036571433197465926
cross_light,1.75,300.0,True,191.92926911705493,13.85385394455474,0.8044750264135966,0.004191518209361589,2.6995000818243047,14.065077693688908,19.294772891561923,19.294772891561923,0.0,0.004191518209361589,0.24015700636488393
cross_nominal,1.75,300.0,True,273.3651650013014,16.533758344711025,0.8044750264135966,0.0029428585987163604,3.8636077187104907,14.133504240352266,19.294772891561923,19.294772891561923,0.0,0.0029428585987163604,0.16861362078819864
perimeter_nominal,1.75,300.0,True,423.6311497317575,20.58230185697794,0.8044750264135966,0.001898998756165567,6.011625843759273,14.19070775972405,19.294772891561927,19.294772891561923,-3.552713678800501e-15,0.001898998756165567,0.10880467942411835
cross_light,1.75,1000.0,True,203.82000398342979,14.276554345619596,2.6815834213786554,0.013156625301590433,2.766609896208825,13.573789825034767,19.294772891561923,19.294772891561923,0.0,0.013156625301590433,0.7538408513880399
cross_nominal,1.75,1000.0,True,284.656571640164,16.871768479924206,2.6815834213786554,0.009420416349173419,3.922150272195221,13.77853407562722,19.294772891561923,19.294772891561923,0.0,0.009420416349173419,0.5397580816682556
perimeter_nominal,1.75,1000.0,True,435.8454591543148,20.87691210774033,2.6815834213786554,0.006152601489945127,6.083361082937909,13.95761032991293,19.294772891561927,19.294772891561923,-3.552713678800501e-15,0.006152601489945127,0.3525203225040031
cross_light,1.75,3000.0,True,236.68691153320196,15.384632317127439,8.044750264135965,0.033988995048454394,2.9425333322976797,12.432175962906623,19.29477289156192,19.294772891561923,3.552713678800501e-15,0.033988995048454394,1.9478011224506182
cross_nominal,1.75,3000.0,True,316.26871673570963,17.783945477191207,8.044750264135965,0.02543644008540551,4.080137163968048,12.9008559748817,19.29477289156192,19.294772891561923,3.552713678800501e-15,0.02543644008540551,1.4575578679104793
perimeter_nominal,1.75,3000.0,True,470.1255641797945,21.682379117149356,8.044750264135965,0.01711191834073362,6.279485855992931,13.357039766489722,19.294772891561927,19.294772891561923,-3.552713678800501e-15,0.01711191834073362,0.9804885550090606
cross_light,1.75,10000.0,True,343.6752963977648,18.538481501939817,26.81583421378655,0.07802665625041114,3.443252595530774,10.018912129039393,19.294772891561923,19.294772891561923,0.0,0.07802665625041114,4.475146851223268
cross_nominal,1.75,10000.0,True,421.5088123139397,20.53067978207102,26.81583421378655,0.06361867991935154,4.555865028904265,10.808469231981459,19.294772891561927,19.294772891561923,-3.552713678800501e-15,0.06361867991935154,3.6475451587304843
perimeter_nominal,1.75,10000.0,True,584.6059936500068,24.178626794133837,26.81583421378655,0.04586992693379862,6.887302195357236,11.78110089558976,19.294772891561923,19.294772891561923,0.0,0.04586992693379862,2.62907572130914
cross_light,1.75,30000.0,True,619.9070748421324,24.897933143980694,80.44750264135966,0.12977348687599136,4.452907703994253,7.183185810757597,19.294772891561923,19.294772891561923,0.0,0.12977348687599136,7.456503190251184
cross_nominal,1.75,30000.0,True,698.5989681436773,26.43102283574507,80.44750264135966,0.1151554844908022,5.577790447146861,7.984252341465963,19.29477289156192,19.294772891561923,3.552713678800501e-15,0.11515548449080222,6.612593234088633
perimeter_nominal,1.75,30000.0,True,885.1254953136913,29.751058725929255,80.44750264135966,0.09088824473737343,8.244144791293966,9.314097079953859,19.294772891561923,19.294772891561923,0.0,0.09088824473737343,5.214709207609698
cross_light,1.75,100000.0,True,1491.981966531608,38.62618239655076,268.15834213786553,0.17973296470951985,6.632466220720248,4.445406425480236,19.294772891561923,19.294772891561923,0.0,0.17973296470951985,10.354206146184993
cross_nominal,1.75,100000.0,True,1579.4887333396016,39.7427821539912,268.15834213786553,0.16977540673612992,7.883355578715388,4.991080602422005,19.294772891561923,19.294772891561923,0.0,0.16977540673612992,9.774760991047188
perimeter_nominal,1.75,100000.0,True,1825.7950408933311,42.7293229631986,268.15834213786553,0.14687209469396967,11.404248306955152,6.246182102332386,19.29477289156192,19.294772891561923,3.552713678800501e-15,0.14687209469396967,8.44570311448536
cross_light,2.0,100.0,True,257.831158043028,16.057121723491665,0.26815834213786555,0.0010400540577532298,3.049300771181029,11.826734962235046,16.883729924599923,16.883729924599923,0.0,0.0010400540577532298,0.05959071871805593
cross_nominal,2.0,100.0,True,363.1034380496686,19.055273234715596,0.26815834213786555,0.0007385177721759396,4.300328115326806,11.84325915068468,16.883729924599923,16.883729924599923,0.0,0.0007385177721759396,0.04231395528748447
perimeter_nominal,2.0,100.0,True,577.9771088823054,24.04115448314214,0.26815834213786555,0.00046396014308668955,6.853828787409245,11.858304908758772,16.883729924599923,16.883729924599923,0.0,0.00046396014308668955,0.026582959014856744
cross_light,2.0,300.0,True,262.05384074686293,16.188077117028538,0.8044750264135966,0.003069884509690122,3.070091837692373,11.715500253468905,16.883729924599926,16.883729924599923,-3.552713678800501e-15,0.003069884509690122,0.17589170227139983
cross_nominal,2.0,300.0,True,367.10125040878177,19.15988649258606,0.8044750264135966,0.0021914254596457567,4.318446883393424,11.763639809411336,16.883729924599923,16.883729924599923,0.0,0.0021914254596457567,0.12555953045206372
perimeter_nominal,2.0,300.0,True,582.2808012112952,24.13049525416532,0.8044750264135966,0.0013815929097096792,6.8755825504272226,11.808018633147833,16.883729924599923,16.883729924599923,0.0,0.0013815929097096792,0.07915946791482903
cross_light,2.0,1000.0,True,276.652075208344,16.632861305510367,2.6815834213786554,0.009692981407636941,3.140707773364516,11.35255454346142,16.883729924599926,16.883729924599923,-3.552713678800501e-15,0.009692981407636941,0.5553756224044468
cross_nominal,2.0,1000.0,True,380.9909346100502,19.518989077563678,2.6815834213786554,0.007038444166980759,4.3806425991351965,11.498023184249378,16.883729924599923,16.883729924599923,0.0,0.007038444166980759,0.4032764748522219
perimeter_nominal,2.0,1000.0,True,597.253003026552,24.438760259607115,2.6815834213786554,0.004489861763423298,6.950642613132255,11.637685499964327,16.883729924599923,16.883729924599923,0.0,0.004489861763423298,0.25725099396066137
cross_light,2.0,3000.0,True,317.0580901642998,17.806125074375384,8.044750264135965,0.025373111469785135,3.3269803994473395,10.493283416055698,16.883729924599926,16.883729924599923,-3.552713678800501e-15,0.025373111469785135,1.45392823403574
cross_nominal,2.0,3000.0,True,419.8930341633984,20.491291666544555,8.044750264135965,0.019159046732376627,4.549043100743985,10.833814163665684,16.883729924599926,16.883729924599923,-3.552713678800501e-15,0.019159046732376627,1.0977996856306405
perimeter_nominal,2.0,3000.0,True,639.3181992580927,25.284742420244125,8.044750264135965,0.012583327478353702,7.1566325013900824,11.19416357878614,16.883729924599923,16.883729924599923,0.0,0.012583327478353702,0.7209905845515395
cross_light,2.0,10000.0,True,448.73850580929496,21.18344886484009,26.81583421378655,0.059758264259993664,3.8631794948906717,8.60897704315227,16.883729924599923,16.883729924599923,0.0,0.05975826425999367,3.4259374324040026
cross_nominal,2.0,10000.0,True,549.4262231464545,23.439842643380832,26.81583421378655,0.04880697914310972,5.059725134449933,9.20910746755751,16.88372992459992,16.883729924599923,3.552713678800501e-15,0.04880697914310972,2.797545348259693
perimeter_nominal,2.0,10000.0,True,780.0744019793694,27.929812064877368,26.81583421378655,0.03437599560470611,7.800685799301119,9.999925365462028,16.883729924599923,16.883729924599923,0.0,0.03437599560470611,1.969987586729867
cross_light,2.0,30000.0,True,788.0966911314799,28.073059881877498,80.44750264135966,0.10207821393826716,4.957005087130842,6.289843800782884,16.883729924599923,16.883729924599923,0.0,0.10207821393826716,5.858855882645852
cross_nominal,2.0,30000.0,True,889.8870297611772,29.83097433476113,80.44750264135966,0.09040192738054594,6.166653980339735,6.929704304146005,16.883729924599923,16.883729924599923,0.0,0.09040192738054594,5.186730092545229
perimeter_nominal,2.0,30000.0,True,1149.9335863409126,33.91067068550713,80.44750264135966,0.06995839029047193,9.256977026555502,8.05001013668206,16.88372992459992,16.883729924599923,3.552713678800501e-15,0.06995839029047193,4.011597298308231
cross_light,2.0,100000.0,True,1853.874431507953,43.05664212996588,268.15834213786553,0.14464752174166612,7.3358659090067,3.9570457331566202,16.883729924599923,16.883729924599923,0.0,0.14464752174166612,8.316868491763845
cross_nominal,2.0,100000.0,True,1967.1255131382395,44.35228870236844,268.15834213786553,0.13631989435694983,8.681711176769845,4.413399713839072,16.883729924599923,16.883729924599923,0.0,0.13631989435694983,7.8349499065618735
perimeter_nominal,2.0,100000.0,True,2304.2759477886602,48.00287437006934,268.15834213786553,0.1163742313047222,12.688315886116923,5.506422049101148,16.883729924599926,16.883729924599923,-3.552713678800501e-15,0.11637423130472221,6.682894950629867
